,loss_train,loss_val,metric_train,metric_val
0,1.127688134511312,1.1205460357666015,0.03154258000353972,0.03474523060023785
1,1.127941377957662,1.1205460357666015,0.03164136104285717,0.03474523060023785
2,1.1278801759084065,1.1205460357666015,0.03169509780903657,0.03474523060023785
3,1.1277280426025391,1.1205460357666015,0.031708487545450526,0.03474523060023785
4,1.127746082941691,1.1205460357666015,0.031600836627185346,0.03474523060023785
5,1.127749605178833,1.1205460357666015,0.031621335931122305,0.03474523060023785
6,1.127627765337626,1.1205460357666015,0.031871618169049425,0.03474523060023785
7,1.1277517366409302,1.1205460357666015,0.03161597757289807,0.03474523060023785
8,1.1277879587809245,1.1205460357666015,0.031430762683351834,0.03474523060023785
9,1.1277742830912272,1.1205460357666015,0.03168657309065263,0.03474523060023785
10,1.127720513343811,1.1205460357666015,0.03146147987494866,0.03474523060023785
11,1.127962622642517,1.1205460357666015,0.03155080781628688,0.03474523060023785
12,1.1278850428263347,1.1205460357666015,0.03153995336343845,0.03474523060023785
13,1.1275275691350302,1.1205460357666015,0.03160362290839354,0.03474523060023785
14,1.1276801538467407,1.1205460357666015,0.03184756712367137,0.03474523060023785
15,1.1279394419987996,1.1205460357666015,0.03145049124956131,0.03474523060023785
16,1.127852586110433,1.1205460357666015,0.031571319960057735,0.03474523060023785
17,1.1277174218495687,1.1205460357666015,0.03175589717924595,0.03474523060023785
18,1.1275103712081909,1.1205460357666015,0.03180312400062879,0.03474523060023785
19,1.1276805702845256,1.1205460357666015,0.03171860973040263,0.03474523060023785
20,1.1275846497217814,1.1205460357666015,0.03170402939120928,0.03474523060023785
21,1.1276700592041016,1.1205460357666015,0.03164568794270357,0.03474523060023785
22,1.127797557512919,1.1205460357666015,0.03173842168102662,0.03474523060023785
23,1.1278145519892375,1.1205460357666015,0.03173795407017072,0.03474523060023785
24,1.1275375747680665,1.1205460357666015,0.03179630530377229,0.03474523060023785
25,1.1276731713612875,1.1205460357666015,0.03155434141556422,0.03474523060023785
26,1.1276970640818278,1.1205460357666015,0.03177356965839863,0.03474523060023785
27,1.1277969074249268,1.1205460357666015,0.03164295597622792,0.03474523060023785
28,1.128073190053304,1.1205460357666015,0.03162279357512792,0.03474523060023785
29,1.1275786368052165,1.1205460357666015,0.03173908722897371,0.03474523060023785
30,1.127782629330953,1.1205460357666015,0.03139493520061175,0.03474523060023785
31,1.1279185740152995,1.1205460357666015,0.03176324280599753,0.03474523060023785
32,1.127778067588806,1.1205460357666015,0.03180595695972443,0.03474523060023785
33,1.1277509641647339,1.1205460357666015,0.03180811833590269,0.03474523060023785
34,1.127701309521993,1.1205460357666015,0.031790494906405606,0.03474523060023785
35,1.1278239393234253,1.1205460357666015,0.031375708940128484,0.03474523060023785
36,1.1279686625798544,1.1205460357666015,0.031631126254796985,0.03474523060023785
37,1.1278594636917114,1.1205460357666015,0.031569957286119464,0.03474523060023785
38,1.1279117075602214,1.1205460357666015,0.03147621601819992,0.03474523060023785
39,1.1277375221252441,1.1205460357666015,0.031627495450278126,0.03474523060023785
40,1.1275211826960245,1.1205460357666015,0.03154441048701604,0.03474523060023785
41,1.1277491060892741,1.1205460357666015,0.03153849179546038,0.03474523060023785
42,1.1275301869710286,1.1205460357666015,0.03160340247054895,0.03474523060023785
43,1.1279018100102742,1.1205460357666015,0.03163981744398674,0.03474523060023785
44,1.1277174345652263,1.1205460357666015,0.03171424506853024,0.03474523060023785
45,1.1277196105321248,1.1205460357666015,0.03169979743659496,0.03474523060023785
46,1.127715204556783,1.1205460357666015,0.03159022312611341,0.03474523060023785
47,1.1277955309549967,1.1205460357666015,0.03159434969226519,0.03474523060023785
48,1.1276429255803426,1.1205460357666015,0.03174325354397297,0.03474523060023785
49,1.1278423468271892,1.1205460357666015,0.03159310499827067,0.03474523060023785
50,1.127863252957662,1.1205460357666015,0.03151797920465469,0.03474523060023785
51,1.1277373838424682,1.1205460357666015,0.031596890725195406,0.03474523060023785
52,1.1278246386845907,1.1205460357666015,0.03162497046093146,0.03474523060023785
53,1.1279188346862794,1.1205460357666015,0.031845278888940814,0.03474523060023785
54,1.1275711234410604,1.1205460357666015,0.031475742732485136,0.03474523060023785
55,1.127676633199056,1.1205460357666015,0.03171357392023007,0.03474523060023785
56,1.1276108725865681,1.1205460357666015,0.031741652190685275,0.03474523060023785
57,1.1278596289952596,1.1205460357666015,0.03142513960599899,0.03474523060023785
58,1.1278135029474894,1.1205460357666015,0.03155436128377914,0.03474523060023785
59,1.1277206579844157,1.1205460357666015,0.03156489390879869,0.03474523060023785
60,1.1280538972218832,1.1205460357666015,0.03141851428896189,0.03474523060023785
61,1.1276926692326863,1.1205460357666015,0.03161456267038981,0.03474523060023785
62,1.1278378915786744,1.1205460357666015,0.031419293309251466,0.03474523060023785
63,1.1279752445220947,1.1205460357666015,0.03159803597877423,0.03474523060023785
64,1.1278059085210164,1.1205460357666015,0.031759596914052966,0.03474523060023785
65,1.127699400583903,1.1205460357666015,0.03176154119273027,0.03474523060023785
66,1.127599155108134,1.1205460357666015,0.031703882490595185,0.03474523060023785
67,1.1280387941996257,1.1205460357666015,0.031381573167939984,0.03474523060023785
68,1.1278684186935424,1.1205460357666015,0.03163029999782642,0.03474523060023785
69,1.1277027400334676,1.1205460357666015,0.031614086851477624,0.03474523060023785
70,1.1276544443766277,1.1205460357666015,0.03173869063456853,0.03474523060023785
71,1.1279513295491537,1.1205460357666015,0.031787640961507956,0.03474523060023785
72,1.1278298743565878,1.1205460357666015,0.031796468881269295,0.03474523060023785
73,1.1279854853947957,1.1205460357666015,0.03161208341519038,0.03474523060023785
74,1.1278562752405803,1.1205460357666015,0.03159045452872912,0.03474523060023785
75,1.1276868168512981,1.1205460357666015,0.03175419059892495,0.03474523060023785
76,1.1278766536712646,1.1205460357666015,0.03176162424186865,0.03474523060023785
77,1.128026998837789,1.1205460357666015,0.031417405183116594,0.03474523060023785
78,1.1276300430297852,1.1205460357666015,0.031925552934408186,0.03474523060023785
79,1.1281005541483562,1.1205460357666015,0.031305199104050795,0.03474523060023785
80,1.1276074234644573,1.1205460357666015,0.03179863659044107,0.03474523060023785
81,1.1277456998825073,1.1205460357666015,0.031609186828136446,0.03474523060023785
82,1.1275582424799602,1.1205460357666015,0.03176671349753936,0.03474523060023785
83,1.1276114336649576,1.1205460357666015,0.03167699960370859,0.03474523060023785
84,1.1276854546864827,1.1205460357666015,0.03162226957579454,0.03474523060023785
85,1.1277695719401042,1.1205460357666015,0.03151817432294289,0.03474523060023785
86,1.1278926372528075,1.1205460357666015,0.031532684614260995,0.03474523060023785
87,1.1274301385879517,1.1205460357666015,0.03170596120258173,0.03474523060023785
88,1.1278598578770955,1.1205460357666015,0.031676829382777216,0.03474523060023785
89,1.1276458581288655,1.1205460357666015,0.03188611636559169,0.03474523060023785
90,1.1277304379145305,1.1205460357666015,0.03172628972679377,0.03474523060023785
91,1.1276025676727295,1.1205460357666015,0.03176305000980695,0.03474523060023785
92,1.1276350688934327,1.1205460357666015,0.03156719967722893,0.03474523060023785
93,1.1277873198191324,1.1205460357666015,0.03151756215840578,0.03474523060023785
94,1.1277257585525513,1.1205460357666015,0.03176101765284935,0.03474523060023785
95,1.1278911956151327,1.1205460357666015,0.03168097338328759,0.03474523060023785
96,1.127687660853068,1.1205460357666015,0.031719134400288264,0.03474523060023785
97,1.1275509611765544,1.1205460357666015,0.032044833327333135,0.03474523060023785
98,1.1276679849624633,1.1205460357666015,0.03166836984455586,0.03474523060023785
99,1.1276151847839355,1.1205460357666015,0.0317809280504783,0.03474523060023785
100,1.1278591966629028,1.1205460357666015,0.031449734531342984,0.03474523060023785
101,1.1278586848576864,1.1205460357666015,0.031691177375614644,0.03474523060023785
102,1.1279251702626547,1.1205460357666015,0.03162389285862446,0.03474523060023785
103,1.1277477820714314,1.1205460357666015,0.031563526019454,0.03474523060023785
104,1.127881515820821,1.1205460357666015,0.03157025410483281,0.03474523060023785
105,1.1277493921915691,1.1205460357666015,0.03166491994013389,0.03474523060023785
106,1.1276958560943604,1.1205460357666015,0.03153623872747024,0.03474523060023785
107,1.1276932382583618,1.1205460357666015,0.0315350012977918,0.03474523060023785
108,1.1277003526687621,1.1205460357666015,0.03187183993558089,0.03474523060023785
109,1.1277800035476684,1.1205460357666015,0.03151720107843479,0.03474523060023785
110,1.1281008672714234,1.1205460357666015,0.03149623814970255,0.03474523060023785
111,1.1275690523783366,1.1205460357666015,0.03160687799255053,0.03474523060023785
112,1.1278713544209797,1.1205460357666015,0.031713104558487734,0.03474523060023785
113,1.1279103565216064,1.1205460357666015,0.03175256212552389,0.03474523060023785
114,1.127841544151306,1.1205460357666015,0.03173485635469357,0.03474523060023785
115,1.1281219387054444,1.1205460357666015,0.031615117862820626,0.03474523060023785
116,1.1275973192850748,1.1205460357666015,0.0319766025741895,0.03474523060023785
117,1.1279399108886718,1.1205460357666015,0.03164839409291744,0.03474523060023785
118,1.1277528142929076,1.1205460357666015,0.03173301762590806,0.03474523060023785
119,1.1276682202021282,1.1205460357666015,0.031476663164794444,0.03474523060023785
120,1.1278217935562134,1.1205460357666015,0.03168912565956513,0.03474523060023785
121,1.127975910504659,1.1205460357666015,0.0315036391094327,0.03474523060023785
122,1.127654496828715,1.1205460357666015,0.031394092924892904,0.03474523060023785
123,1.1276358890533447,1.1205460357666015,0.03190445568412542,0.03474523060023785
124,1.1276977682113647,1.1205460357666015,0.031550237524012724,0.03474523060023785
125,1.127903275489807,1.1205460357666015,0.031789846656223135,0.03474523060023785
126,1.1278447786966959,1.1205460357666015,0.031553933657705785,0.03474523060023785
127,1.1277525901794434,1.1205460357666015,0.03161758447686831,0.03474523060023785
128,1.1279180828730266,1.1205460357666015,0.031463723815977576,0.03474523060023785
129,1.1278631591796875,1.1205460357666015,0.03167124313612779,0.03474523060023785
130,1.1277883259455364,1.1205460357666015,0.03156080776204666,0.03474523060023785
